policy,K,principal_beta,assistant_beta,principal_eps,assistant_eps,answer_noise,rep_seed,episode_id,success,steps,questions_asked,regret,map_correct,episode_max_steps,failure_by_wrong_pick,failure_by_timeout,entropy_before_first_ask,entropy_after_first_ask,effective_goal_count_before,effective_goal_count_after,ig_of_first_asked_question
random_ask,4,2.0,2.0,0.05,0.05,0.0,3,14,True,10,2,4.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,3,15,True,6,2,3.0,True,9,False,False,1.3862943611198866,1.0986122886681067,4.0,3.0,0.5623351446188084
random_ask,4,2.0,2.0,0.05,0.05,0.0,3,16,True,7,2,3.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,3,17,True,15,2,5.0,True,16,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,3,18,True,10,3,4.5,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,3,19,True,3,1,1.5,True,7,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,0,True,14,3,5.5,True,15,False,False,1.3862943611198866,1.0986122886681067,4.0,3.0,0.5623351446188084
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,1,True,8,3,5.5,True,9,False,False,1.3862943611198866,1.0986122886681067,4.0,3.0,0.5623351446188084
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,2,True,13,1,3.5,True,15,False,False,1.3862943611198866,-1.110223024625156e-15,4.0,1.0,1.0397207708399179
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,3,True,5,3,4.5,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,4,True,8,3,4.5,True,10,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,5,True,13,3,5.5,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,6,True,7,3,4.5,True,9,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,7,True,13,3,5.5,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,8,True,11,3,5.5,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,9,True,8,2,3.0,True,11,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,10,True,10,2,4.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,11,True,15,3,5.5,True,16,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,12,True,7,3,4.5,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,13,True,9,2,3.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,14,True,12,2,3.0,True,15,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,15,True,10,1,2.5,True,13,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,16,True,12,2,3.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,17,True,11,3,5.5,True,12,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,18,False,11,3,6.5,True,11,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
random_ask,4,2.0,2.0,0.05,0.05,0.0,4,19,True,7,1,1.5,True,11,False,False,1.3862943611198866,-1.110223024625156e-15,4.0,1.0,0.5623351446188084
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,0,True,10,0,5.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,1,True,9,0,0.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,2,True,8,1,3.5,True,10,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,3,True,12,1,2.5,True,15,False,False,1.3576167923440954,0.6931471805599433,3.766129135729499,2.0,0.6827614305447749
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,4,True,6,0,2.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,5,True,5,1,3.5,True,7,False,False,1.3532099150409516,0.6567176494879423,3.7313545192507322,1.8657239788829156,0.6810992561044805
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,6,True,10,0,3.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,7,True,10,0,0.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,8,True,4,1,1.5,True,8,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,9,True,11,0,0.0,True,16,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,10,True,5,0,0.0,False,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,11,True,13,1,5.5,True,13,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,12,True,2,0,0.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,13,True,9,0,1.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,14,True,11,1,2.5,True,14,False,False,1.1031401918536434,0.7163413628228639,2.810603333404469,1.9001474379730618,0.5730273038753269
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,15,True,6,1,1.5,True,10,False,False,1.169021109570389,-1.110223024625156e-15,3.107924885544502,1.0,1.098289763591649
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,16,True,4,0,0.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,17,True,8,0,1.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,18,False,8,1,5.5,True,8,False,True,1.2517704288265166,0.6931471805599433,3.051680039616823,2.0,0.6404215550913777
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,0,19,False,9,1,5.5,True,9,False,True,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,0,True,6,1,1.5,True,10,False,False,1.1688497437243246,0.6931471805599433,3.107571973913929,2.0,0.644489628405651
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,1,True,6,1,1.5,True,10,False,False,1.2300415685393258,0.5531289556638592,2.9335855813788143,1.5789063692199816,0.6312736148049726
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,2,True,11,0,1.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,3,True,2,0,0.0,False,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,4,True,11,0,3.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,5,True,3,0,0.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,6,True,10,1,1.5,True,14,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,7,True,4,0,2.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,8,True,9,0,1.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,9,True,8,0,4.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,10,True,12,1,5.5,True,12,False,False,1.3498648300478857,0.6931471805599433,3.7314479577658313,2.0,0.6567176494879444
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,11,True,10,0,1.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,12,True,9,0,1.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,13,True,6,0,2.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,14,True,8,1,1.5,True,12,False,False,1.1688497437243246,0.6931471805599433,3.107571973913929,2.0,0.6444896284056513
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,15,True,7,0,0.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,16,True,6,1,3.5,True,8,False,False,1.1544804733591134,0.1637905863967378,3.07939270273677,1.0803857844068556,0.6424585273978786
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,17,True,6,1,1.5,True,10,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,18,True,5,0,2.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,1,19,True,6,1,3.5,True,8,False,False,1.3576167923440954,-1.110223024625156e-15,3.766129135729499,1.0,0.9794723778447321
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,0,True,11,0,1.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,1,True,14,1,1.5,True,18,False,False,1.32191682397478,0.5789651209907403,3.609855987931626,1.6399757411146,0.6750245287923612
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,2,True,11,1,2.5,True,14,False,False,1.1688497437243246,-1.110223024625156e-15,3.107571973913929,1.0,1.0982918691743961
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,3,True,9,0,3.0,True,11,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,4,True,8,0,1.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,5,True,2,0,0.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,6,True,7,1,1.5,True,11,False,False,1.101250079526551,-1.110223024625156e-15,3.002001673924813,1.0,1.0986121773832005
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,7,True,5,1,3.5,True,7,False,False,1.1544804733591134,0.6931471805599433,3.07939270273677,2.0,0.6424585273978786
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,8,True,8,0,4.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,9,True,3,0,0.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,10,True,8,0,3.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,11,False,9,0,5.0,True,9,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,12,True,7,0,0.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,13,False,8,0,5.0,True,8,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,14,True,2,0,0.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,15,True,16,1,3.5,True,18,False,False,1.3532099150409516,0.6931471805599433,3.7313545192507322,2.0,0.6810992561044805
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,16,True,6,0,0.0,True,11,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,17,True,6,1,1.5,True,10,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,18,True,9,1,1.5,True,13,False,False,1.3658355785979879,0.6611649308624923,3.8556176144681684,1.8809727493157489,0.6868929180091204
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,2,19,True,5,1,3.5,True,7,False,False,1.1121471396280505,-1.110223024625156e-15,2.8988851923005883,1.0,1.0685473672949823
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,0,True,7,0,1.0,True,11,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,1,False,7,0,5.0,True,7,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,2,True,4,1,1.5,True,8,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,3,True,2,0,0.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,4,True,6,1,1.5,True,10,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,5,True,7,1,3.5,True,9,False,False,1.3532099150409518,0.6567176494879423,3.7313545192507322,1.8657239788829156,0.6810992561044805
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,6,True,9,0,0.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,7,True,12,0,2.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,8,True,13,1,5.5,True,13,False,False,1.3477118260818681,1.098612288668107,3.6885676620378205,2.9999999999999996,0.6619812589070498
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,9,True,7,0,0.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,10,True,4,1,1.5,True,8,False,False,1.1360500579444508,0.6931471805599433,3.047396076681048,2.0,0.6401030986462721
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,11,True,10,0,1.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,12,True,13,0,4.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,13,True,8,0,3.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,14,True,6,1,1.5,True,10,False,False,1.1544804733591134,0.7764637328293142,3.07939270273677,2.0796411741784704,0.6334107644420783
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,15,False,9,0,5.0,True,9,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,16,True,6,1,3.5,True,8,False,False,1.1267896345515025,0.14085494561791512,2.934359524032199,1.065562362054285,1.07149250460505
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,17,True,2,0,0.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,18,True,11,0,1.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,3,19,True,9,1,2.5,True,12,False,False,1.1289728122748415,0.09009831084378009,3.036405379344197,1.036620828665843,0.6392816434613282
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,0,True,6,0,2.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,1,False,11,2,6.0,True,11,False,True,1.3862943611198866,1.0986122886681067,4.0,3.0,0.5623351446188084
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,2,False,8,1,5.5,False,8,False,True,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,3,True,9,1,5.5,True,9,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,4,False,7,0,5.0,True,7,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,5,True,6,1,1.5,True,10,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,6,True,8,1,3.5,True,10,False,False,1.3862943611198866,0.6931471805599433,4.0,2.0,0.6931471805599453
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,7,True,11,0,3.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,8,True,11,0,2.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,9,True,5,0,0.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,10,True,6,1,1.5,True,10,False,False,1.054287771693656,0.653455143109214,2.5713019545302758,1.5972975130065437,0.6843943174425021
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,11,True,8,1,1.5,True,12,False,False,1.1995917820088957,0.28844131023948844,3.177311752127486,1.1818860019883397,1.0977407468737683
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,12,True,7,1,1.5,True,11,False,False,1.1172036919032262,-1.110223024625156e-15,2.8939093194849734,1.0,1.070909333671107
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,13,True,4,0,0.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,14,True,14,0,1.0,True,18,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,15,True,9,0,0.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,16,True,10,0,0.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,17,False,10,0,5.0,True,10,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,18,True,13,0,3.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
ask_or_act,4,4.0,2.0,0.05,0.05,0.0,4,19,True,11,1,1.5,True,15,False,False,1.3862943611198866,1.0986122886681067,4.0,3.0,0.5623351446188084
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,0,True,10,0,5.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,1,True,9,0,0.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,2,True,8,0,3.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,3,True,13,0,3.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,4,True,6,0,2.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,5,True,4,0,2.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,6,True,10,0,3.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,7,True,10,0,0.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,8,True,7,0,4.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,9,True,11,0,0.0,True,16,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,10,True,5,0,0.0,False,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,11,False,13,0,5.0,True,13,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,12,True,2,0,0.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,13,True,9,0,1.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,14,True,10,0,1.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,15,True,10,0,5.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,16,True,4,0,0.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,17,True,8,0,1.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,18,False,8,0,5.0,False,8,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,0,19,False,9,0,5.0,True,9,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,0,True,5,0,0.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,1,True,5,0,0.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,2,True,11,0,1.0,True,15,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,3,True,2,0,0.0,False,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,4,True,11,0,3.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,5,True,3,0,0.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,6,True,12,0,3.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,7,True,4,0,2.0,True,7,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,8,True,9,0,1.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,9,True,8,0,4.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,10,True,11,0,4.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,11,True,10,0,1.0,True,14,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,12,True,9,0,1.0,True,13,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,13,True,6,0,2.0,True,9,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,14,False,12,0,5.0,True,12,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,15,True,7,0,0.0,True,12,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,16,False,8,0,5.0,True,8,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,17,True,7,0,2.0,True,10,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,18,True,5,0,2.0,True,8,False,False,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
never_ask,4,4.0,2.0,0.05,0.05,0.0,1,19,False,8,0,5.0,True,8,False,True,1.3862943611198866,1.3862943611198866,4.0,4.0,0.0
